Unnamed: 0	transcript	name	gene	n_readlength	maxmean_readlength	sigma_readlength	prop_readlength	min_readlength	n_polyA	maxmean_polyA	sigma_polyA	prop_polyA	min_polyA	t5	transcript_id	hist5p	hist3p
1321	ENSMUST00000049281	Fam53c	ENSMUSG00000034300	45.0	1748.64112527174	879.425582005671	0.546614706244236	236.0	32.0	150.334628833801	68.2182024256794	0.53723567636767	25.59	0.60584802070927102	ENSMUST00000049281	0.022222222222222223,0.0,0.0,0.022222222222222223,0.06666666666666667,0.1111111111111111,0.15555555555555556,0.15555555555555556,0.4,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1322	ENSMUST00000049355	Mapk6	ENSMUSG00000042688	53.0	1853.28129510741	1272.75649048613	0.624309558454203	242.0	32.0	139.820407442911	59.4901847447823	0.487315654659991	33.44	0.71640148893136701	ENSMUST00000049355	0.07547169811320754,0.0,0.0,0.018867924528301886,0.018867924528301886,0.07547169811320754,0.1509433962264151,0.1509433962264151,0.3584905660377358,0.1509433962264151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1323	ENSMUST00000049357	Pnrc1	ENSMUSG00000040128	64.0	1499.91831498267	425.481100756813	0.511371567798929	260.0	43.0	141.08411285138	83.6833930933057	0.573966762535006	8.37	0.23122175168471401	ENSMUST00000049357	0.3125,0.078125,0.046875,0.078125,0.109375,0.09375,0.046875,0.15625,0.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.015625,0.0,0.03125,0.0,0.953125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1324	ENSMUST00000049385	Eif1	ENSMUSG00000035530	2175.0	817.482180775928	249.862400065006	0.495997059962753	185.0	1622.0	146.445561270577	60.443791311187	0.497734720189465	3.24	0.77150987158946005	ENSMUST00000049385	0.6694252873563218,0.07770114942528736,0.07816091954022988,0.07080459770114943,0.03218390804597701,0.020689655172413793,0.022528735632183907,0.016091954022988506,0.011954022988505748,0.0004597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.003218390804597701,0.004137931034482759,0.7783908045977012,0.0004597701149425287,0.0004597701149425287,0.0004597701149425287,0.2128735632183908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1325	ENSMUST00000049400	Kank1	ENSMUSG00000032702	15.0	1785.99173663831	659.282307902007	0.525252789166703	395.0	13.0	180.445593342176	51.816260420182	0.543106204820038	28.31	0.24816842713314199	ENSMUST00000049400	0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.2,0.06666666666666667,0.4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1326	ENSMUST00000049411	Apex1	ENSMUSG00000035960	207.0	1285.5935195903	70.7272041689625	0.397210340849517	268.0	166.0	136.723837824764	59.0050619790254	0.517502093180111	3.57	3.3808763325865399	ENSMUST00000049411	0.6521739130434783,0.10628019323671498,0.07729468599033816,0.00966183574879227,0.01932367149758454,0.014492753623188406,0.07729468599033816,0.024154589371980676,0.01932367149758454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.004830917874396135,0.00966183574879227,0.0,0.0,0.0,0.0,0.00966183574879227,0.0,0.9758454106280193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1327	ENSMUST00000049424	Wdr74	ENSMUSG00000042729	105.0	1265.62260204052	37.8978323508741	0.543011516658961	206.0	84.0	154.227042922138	76.6769222042952	0.551742634746961	16.17	3.7956170770669502	ENSMUST00000049424	0.5238095238095238,0.02857142857142857,0.0761904761904762,0.0761904761904762,0.047619047619047616,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.009523809523809525,0.009523809523809525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1328	ENSMUST00000049453	Ube3c	ENSMUSG00000039000	92.0	1899.93053934011	1144.83558347986	0.578083833534458	151.0	65.0	172.28820698686	75.1138423174491	0.522713791076076	22.59	4.0620522112831701	ENSMUST00000049453	0.03260869565217391,0.0,0.043478260869565216,0.03260869565217391,0.043478260869565216,0.13043478260869565,0.21739130434782608,0.20652173913043478,0.1956521739130435,0.09782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010869565217391304,0.41304347826086957,0.5760869565217391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1329	ENSMUST00000049470	Tmem183a	ENSMUSG00000042305	165.0	1529.0074020369	689.76100086229	0.525064452750031	214.0	129.0	149.363467899363	82.7086498297618	0.562449058850961	17.22	3.7942853301183499	ENSMUST00000049470	0.21818181818181817,0.10303030303030303,0.06060606060606061,0.12727272727272726,0.06060606060606061,0.07272727272727272,0.09696969696969697,0.09696969696969697,0.10303030303030303,0.06060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.006060606060606061,0.01818181818181818,0.0,0.12121212121212122,0.3151515151515151,0.0,0.006060606060606061,0.0,0.5333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1330	ENSMUST00000049527	Prkar1a	ENSMUSG00000020612	271.0	1735.85601411937	884.620055145895	0.572869181483377	210.0	206.0	162.594232131434	74.3278634078547	0.514320811460333	6.84	6.6112341956540899	ENSMUST00000049527	0.3948339483394834,0.07380073800738007,0.12177121771217712,0.07011070110701106,0.02214022140221402,0.03690036900369004,0.06273062730627306,0.09225092250922509,0.05904059040590406,0.06642066420664207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.007380073800738007,0.0036900369003690036,0.5055350553505535,0.0,0.0,0.0,0.1033210332103321,0.3800738007380074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1331	ENSMUST00000049699	Pskh1	ENSMUSG00000048310	33.0	2444.50279106993	550.856258073057	0.576108105792476	246.0	26.0	148.865571722844	44.5547100705896	0.531749123251533	42.92	0.39404344829934002	ENSMUST00000049699	0.09090909090909091,0.06060606060606061,0.09090909090909091,0.18181818181818182,0.06060606060606061,0.15151515151515152,0.06060606060606061,0.030303030303030304,0.15151515151515152,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1332	ENSMUST00000049911	Ube2i	ENSMUSG00000015120	264.0	1334.79087065544	670.310266117147	0.569336925761108	225.0	155.0	158.716505564192	80.4561274379704	0.532541779693095	3.84	6.65316390551365	ENSMUST00000049911	0.09090909090909091,0.15151515151515152,0.08712121212121213,0.10984848484848485,0.14393939393939395,0.12121212121212122,0.13257575757575757,0.10606060606060606,0.041666666666666664,0.015151515151515152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04924242424242424,0.003787878787878788,0.946969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1333	ENSMUST00000049920	Ino80	ENSMUSG00000034154	65.0	1820.52956705968	875.739258681481	0.504115966192999	171.0	48.0	213.28375889088	70.9614132274596	0.55864976524317	26.07	0.820087582334313	ENSMUST00000049920	0.0,0.0,0.0,0.015384615384615385,0.015384615384615385,0.046153846153846156,0.15384615384615385,0.13846153846153847,0.4153846153846154,0.2153846153846154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.015384615384615385,0.0,0.0,0.9846153846153847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1334	ENSMUST00000049937	Chtop	ENSMUSG00000001017	56.0	1979.21077722559	65.8609155551665	0.667418407854314	276.0	39.0	149.925335677424	70.4050771378497	0.536130959065437	26.54	2.6993324217550501	ENSMUST00000049937	0.5272727272727272,0.03636363636363636,0.03636363636363636,0.09090909090909091,0.10909090909090909,0.05454545454545454,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.34545454545454546,0.0,0.0,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1335	ENSMUST00000050063	Arf6	ENSMUSG00000044147	233.0	1556.83606035269	646.011988087579	0.480264161669681	168.0	160.0	143.791863555702	61.4609983938264	0.511481343791059	10.52	0.34098602127487798	ENSMUST00000050063	0.4206008583690987,0.04291845493562232,0.06437768240343347,0.06866952789699571,0.0815450643776824,0.07296137339055794,0.060085836909871244,0.08583690987124463,0.09012875536480687,0.012875536480686695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.004291845493562232,0.0,0.004291845493562232,0.0,0.004291845493562232,0.9871244635193133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1336	ENSMUST00000050104	Gprc5a	ENSMUSG00000046733	29.0	1919.30089690947	493.084733546091	0.474494647029965	461.0	26.0	157.316707133296	84.3682838217764	0.54478303074318	16.64	0.22592133668227801	ENSMUST00000050104	0.3793103448275862,0.0,0.034482758620689655,0.06896551724137931,0.13793103448275862,0.20689655172413793,0.034482758620689655,0.10344827586206896,0.034482758620689655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1337	ENSMUST00000050149	Mical2	ENSMUSG00000038244	57.0	1828.4613688045	659.375680455187	0.538801968347999	339.0	46.0	197.875477180107	85.4901600711789	0.509082578094313	3.75	2.4089012923940398	ENSMUST00000050149	0.0,0.0,0.03508771929824561,0.03508771929824561,0.0,0.07017543859649122,0.10526315789473684,0.2982456140350877,0.2807017543859649,0.17543859649122806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.08771929824561403,0.0,0.017543859649122806,0.0,0.8947368421052632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1338	ENSMUST00000050273	Cox17	ENSMUSG00000046516	81.0	468.453547529543	39.8245601367447	0.277315234383767	161.0	58.0	153.230608193145	62.5931644221169	0.535448872927448	8.67	26.2541323917185	ENSMUST00000050273	0.2962962962962963,0.48148148148148145,0.16049382716049382,0.0,0.024691358024691357,0.0,0.024691358024691357,0.012345679012345678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012345679012345678,0.9876543209876543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1339	ENSMUST00000050328	Eif2s3x	ENSMUSG00000035150	288.0	1746.16349933466	965.083378315406	0.564086413373722	165.0	214.0	160.232907535722	64.2260390091738	0.533222880932124	22.67	2.3551014611204302	ENSMUST00000050328	0.06597222222222222,0.020833333333333332,0.04513888888888889,0.059027777777777776,0.059027777777777776,0.10069444444444445,0.08333333333333333,0.1597222222222222,0.2534722222222222,0.1527777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.059027777777777776,0.0,0.006944444444444444,0.0,0.0,0.9340277777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1340	ENSMUST00000050467	Tob2	ENSMUSG00000048546	55.0	1932.26147679043	1113.51043941495	0.576467674732917	235.0	37.0	143.389895292296	87.4181417802647	0.566720925473922	2.89	0.1	ENSMUST00000050467	0.05454545454545454,0.03636363636363636,0.03636363636363636,0.0,0.07272727272727272,0.07272727272727272,0.14545454545454545,0.18181818181818182,0.2727272727272727,0.12727272727272726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.01818181818181818,0.0,0.0,0.0,0.01818181818181818,0.9636363636363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1341	ENSMUST00000050472	Uspl1	ENSMUSG00000041264	31.0	1961.62432191099	1155.34094131296	0.597633932260986	271.0	26.0	134.678835688387	61.1571725045486	0.586514194207875	30.5	0.34108541574048501	ENSMUST00000050472	0.0967741935483871,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.06451612903225806,0.0967741935483871,0.1935483870967742,0.25806451612903225,0.1935483870967742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1342	ENSMUST00000050476	Slc35a4	ENSMUSG00000033272	13.0	1901.8682737732	79.1783644594972	0.727386656009562	399.0	11.0	131.037173311467	15.877208903573	0.558788017567919	34.96	1.1122117030258301	ENSMUST00000050476	0.0,0.07692307692307693,0.23076923076923078,0.0,0.0,0.0,0.3076923076923077,0.07692307692307693,0.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1343	ENSMUST00000050687	Jdp2	ENSMUSG00000034271	14.0	1668.9555810028	31.1458843852681	0.545270447875778	402.0	12.0	160.989727358787	56.2423648857621	0.534618716270725	17.38	0.94598993075305504	ENSMUST00000050687	0.5714285714285714,0.0,0.0,0.07142857142857142,0.14285714285714285,0.0,0.0,0.21428571428571427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1344	ENSMUST00000050867	Cactin	ENSMUSG00000034889	72.0	1470.86241465457	684.053494391149	0.542568005186088	271.0	57.0	156.160878114692	76.3188591477913	0.562378910010311	12.83	1.85341883581073	ENSMUST00000050867	0.06944444444444445,0.013888888888888888,0.027777777777777776,0.06944444444444445,0.08333333333333333,0.05555555555555555,0.2777777777777778,0.20833333333333334,0.1388888888888889,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.013888888888888888,0.0,0.0,0.0,0.013888888888888888,0.9722222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1345	ENSMUST00000050881	Nudt16l1	ENSMUSG00000022516	30.0	1324.29607574506	78.7822439771525	0.483326332294691	191.0	21.0	182.45938525953	88.2720034509518	0.558050857047021	30.54	2.7350067838166998	ENSMUST00000050881	0.5666666666666667,0.03333333333333333,0.06666666666666667,0.0,0.03333333333333333,0.06666666666666667,0.03333333333333333,0.03333333333333333,0.1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.9666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1346	ENSMUST00000050884	Hmgn1	ENSMUSG00000040681	855.0	1244.03127416575	61.8618852499604	0.59937177546172	180.0	644.0	129.862333468407	64.0114052033806	0.51279071739108	2.73	7.2051065963632297	ENSMUST00000050884	0.49122807017543857,0.09824561403508772,0.12046783625730995,0.15789473684210525,0.12631578947368421,0.005847953216374269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0011695906432748538,0.0011695906432748538,0.0152046783625731,0.010526315789473684,0.9707602339181286,0.0,0.0011695906432748538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1347	ENSMUST00000050993	Eif5	ENSMUSG00000021282	16.0	1706.14710031745	222.886879204572	0.676207482028049	337.0	13.0	117.250142562582	45.2937728715268	0.529123281359431	25.21	2.47009802245669	ENSMUST00000050993	0.0,0.1875,0.1875,0.0,0.1875,0.0625,0.125,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1348	ENSMUST00000051064	Zc2hc1a	ENSMUSG00000043542	34.0	1375.78162498903	548.165654984362	0.546292977100293	275.0	25.0	160.585443368481	86.7122119678145	0.578652721246064	21.16	2.12130000423595	ENSMUST00000051064	0.17647058823529413,0.058823529411764705,0.029411764705882353,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.08823529411764706,0.23529411764705882,0.17647058823529413,0.029411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.2647058823529412,0.0,0.0,0.0,0.0,0.0,0.7352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1349	ENSMUST00000051186	Prkaa1	ENSMUSG00000050697	48.0	1445.13318905577	743.361816038953	0.556246057723642	260.0	37.0	170.314210282235	75.0692992736902	0.532155328952045	8.52	--	ENSMUST00000051186	0.0625,0.08333333333333333,0.0625,0.020833333333333332,0.0,0.0625,0.125,0.25,0.20833333333333334,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.020833333333333332,0.041666666666666664,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1350	ENSMUST00000051207	Slc35e4	ENSMUSG00000048807	46.0	2256.98816339419	105.811518180542	0.654266124792447	343.0	36.0	137.641228681417	57.8668852349793	0.53024499214681	20.04	0.257523835228471	ENSMUST00000051207	0.0,0.021739130434782608,0.2391304347826087,0.15217391304347827,0.10869565217391304,0.10869565217391304,0.21739130434782608,0.0,0.10869565217391304,0.043478260869565216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1351	ENSMUST00000051364	Gemin7	ENSMUSG00000044709	15.0	730.355173855914	248.895044677456	0.569212773803443	309.0	10.0	118.45080832444	38.0550302569073	0.569059592102076	28.85	2.0685330406735001	ENSMUST00000051364	0.2,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.2,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1352	ENSMUST00000051395	Prr11	ENSMUSG00000020493	38.0	1465.24212394192	525.120211336714	0.505717895083328	240.0	30.0	167.643748739982	55.6306116567502	0.536806357446345	3.23	1.13903441611708	ENSMUST00000051395	0.15789473684210525,0.05263157894736842,0.05263157894736842,0.10526315789473684,0.0,0.02631578947368421,0.10526315789473684,0.23684210526315788,0.18421052631578946,0.07894736842105263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.02631578947368421,0.0,0.2631578947368421,0.0,0.0,0.0,0.0,0.7105263157894737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1353	ENSMUST00000051396	Soat1	ENSMUSG00000026600	22.0	1490.31895470776	755.899428147699	0.575022672825446	241.0	11.0	180.203176129778	82.1158551041716	0.533656680214487	17.82	3.40945133565114	ENSMUST00000051396	0.045454545454545456,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.0,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.13636363636363635,0.6363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1354	ENSMUST00000051431	Fbxo28	ENSMUSG00000047539	88.0	1784.88673262229	888.027536101481	0.555817329379713	254.0	58.0	133.434585268693	68.6009945995389	0.55470053726238	19.8	0.47521378748210402	ENSMUST00000051431	0.23863636363636365,0.056818181818181816,0.022727272727272728,0.17045454545454544,0.13636363636363635,0.056818181818181816,0.06818181818181818,0.07954545454545454,0.10227272727272728,0.06818181818181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.011363636363636364,0.011363636363636364,0.125,0.056818181818181816,0.3181818181818182,0.011363636363636364,0.18181818181818182,0.011363636363636364,0.2727272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1355	ENSMUST00000051605	Dut	ENSMUSG00000027203	88.0	961.690755777388	357.210812466749	0.557209872793155	251.0	57.0	197.999272673889	84.5722141265119	0.545761668416703	25.08	10.811814408787299	ENSMUST00000051605	0.0,0.7586206896551724,0.08045977011494253,0.11494252873563218,0.034482758620689655,0.011494252873563218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.9540229885057471,0.0,0.0,0.0,0.04597701149425287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1356	ENSMUST00000051633	Ubiad1	ENSMUSG00000047719	23.0	2125.53286054847	898.050136250902	0.551984231381358	179.0	16.0	119.689188953276	41.7274172761611	0.476834337445723	4.31	0.37137706529405301	ENSMUST00000051633	0.17391304347826086,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.043478260869565216,0.17391304347826086,0.08695652173913043,0.13043478260869565,0.08695652173913043,0.17391304347826086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1357	ENSMUST00000051822	Wdr61	ENSMUSG00000061559	50.0	1211.35888220053	23.7337364805859	0.444208398520592	271.0	45.0	175.279302451185	103.024465867711	0.582149751590666	30.85	8.4024308197386102	ENSMUST00000051822	0.62,0.02,0.02,0.02,0.06,0.08,0.1,0.06,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1358	ENSMUST00000051870	Champ1	ENSMUSG00000047710	23.0	1540.57674561784	1019.01420787436	0.626440027639981	250.0	18.0	129.122768275152	63.3079153299714	0.555446626137176	8.21	0.20954837376500199	ENSMUST00000051870	0.043478260869565216,0.0,0.0,0.0,0.0,0.13043478260869565,0.2608695652173913,0.17391304347826086,0.17391304347826086,0.21739130434782608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.0,0.9565217391304348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1359	ENSMUST00000051934	Gskip	ENSMUSG00000044715	44.0	1523.16594081811	426.053003140012	0.463125082284195	231.0	33.0	168.349612689519	80.8475505966431	0.564018398616524	20.0	1.7414458949498599	ENSMUST00000051934	0.4318181818181818,0.11363636363636363,0.09090909090909091,0.1590909090909091,0.045454545454545456,0.09090909090909091,0.022727272727272728,0.022727272727272728,0.022727272727272728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.045454545454545456,0.4772727272727273,0.36363636363636365,0.0,0.0,0.11363636363636363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1360	ENSMUST00000052138	Terf2ip	ENSMUSG00000033430	31.0	1831.61194300642	682.725922990548	0.564785468861954	270.0	17.0	168.391699931987	41.8353020329921	0.507319619510692	42.0	0.49577041344998202	ENSMUST00000052138	0.1935483870967742,0.06451612903225806,0.03225806451612903,0.16129032258064516,0.22580645161290322,0.16129032258064516,0.0,0.03225806451612903,0.03225806451612903,0.0967741935483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.6774193548387096,0.0,0.0,0.25806451612903225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1361	ENSMUST00000052168	Otud1	ENSMUSG00000043415	26.0	1669.21531786094	686.911106774519	0.502473868195635	173.0	15.0	142.838989538091	69.6216680517632	0.538591084630283	15.74	0.1	ENSMUST00000052168	0.19230769230769232,0.038461538461538464,0.0,0.11538461538461539,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.23076923076923078,0.11538461538461539,0.07692307692307693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.038461538461538464,0.038461538461538464,0.0,0.038461538461538464,0.0,0.0,0.0,0.8846153846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1362	ENSMUST00000052183	Snip1	ENSMUSG00000050213	33.0	1520.17214332604	556.23055965381	0.551787771092757	272.0	26.0	147.540160314052	66.2641408132339	0.566056311985715	8.0	0.1	ENSMUST00000052183	0.06060606060606061,0.12121212121212122,0.030303030303030304,0.06060606060606061,0.12121212121212122,0.21212121212121213,0.06060606060606061,0.15151515151515152,0.06060606060606061,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030303030303030304,0.0,0.9696969696969697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
